1.175122146993090766e+01,2.288539570050018312e+01,1.900121958061739491e+01,1.552162039274738348e+01,2.018726621934244747e+01
1.147119894685993913e+01,2.169219243143252740e+01,1.804327345235240188e+01,1.520328070377371255e+01,2.003577251653797475e+01
5.837579993763002051e+01,8.657577539829350144e+01,1.152950790777413062e+02,1.706805227295200211e+02,2.348544439460493720e+02
6.090814065947394162e+00,2.921391303519270899e+00,1.216279550026593803e+01,-7.168664522719627286e+00,3.443274568736316876e+00
-7.231119746052073971e+00,-7.057634314157339439e+00,-5.719538504696531689e+00,-1.159371233811836177e+01,-1.101750748884247777e+01
1.136728799382652788e+01,2.048483657455603435e+01,1.673156443936044724e+01,1.699323568615808355e+01,1.803474669962589161e+01
2.624697795531080047e+01,2.198486705349546355e+01,6.993461896392373944e+01,1.144458455048396672e+02,1.468960953032251382e+02
3.083767985833753045e+01,6.547323870114701094e+01,1.869379549514269101e+00,1.188318348175406101e+02,5.612442409678521926e+01
1.271340034702323720e+02,1.393242924976502195e+02,9.391160538424057336e+01,1.917236000794987376e+02,1.579046883087422941e+02
-3.838872360930471217e+01,-3.349005525417781826e+01,2.428799377984235264e+01,-3.940306885956031380e+01,6.649815204439009086e+00
1.196220180965374347e+01,2.212010894497507962e+01,1.880717702938821390e+01,1.690855011694065979e+01,1.777971737968704957e+01
3.679650808827356911e+01,7.006267960329734024e+01,2.312775763836449983e+01,1.297588662238219683e+02,1.158099338887570156e+02
5.360510005911515918e+01,4.127875250290171039e+01,6.606857550517527500e+01,1.250753828912580303e+02,8.334336340730664006e+01
1.060681220968337257e+01,2.108560594837394930e+01,1.849974619323953462e+01,1.635282374342403955e+01,2.005771618805239953e+01
1.184275371867299675e+01,1.979723823343332612e+01,1.880236823705160276e+01,1.448146286226840829e+01,2.098582510563704773e+01
1.192382608973767510e+01,2.372211508140234315e+01,1.765848864445981548e+01,1.700789369021528685e+01,1.895950045637849612e+01
1.177516511410810551e+01,2.111080232171391557e+01,1.768651964763033035e+01,1.566740656763171380e+01,1.803218455495456851e+01
9.284906275890698168e+00,2.093495660283076631e+01,1.771454198527088408e+01,1.534514531958041594e+01,1.991966689299280802e+01
-3.707769590111246316e+01,-3.503193650423771288e+01,2.392427980293759759e+01,-3.865449733773666452e+01,6.112310402479730342e+00
2.440313655583744179e+01,2.658279879639827925e+01,-3.863144237554406857e+01,6.757582005111898127e+01,1.826501381049743600e+01
1.196091271566852932e+01,1.993899636771652339e+01,1.694763169449045392e+01,1.616920636726317895e+01,1.860727559385090402e+01
7.498331638744947014e+00,7.907365945483891601e+00,3.987793780727659332e+00,-2.023502243132025757e+00,5.477909873524181572e-01
1.213778696639684007e+01,2.343697733929197469e+01,1.784825117209484802e+01,1.496808020191079791e+01,1.804033919877443637e+01
1.041673067909080430e+01,2.299709481413959722e+01,1.790236672310547661e+01,1.711282447594074085e+01,1.959602122147958880e+01
7.017073622626442742e+00,7.857091448188165295e+00,4.241090132740322538e+00,1.448278906631998453e+01,6.948157104533503770e+00
-1.246127907390241241e+01,-9.850945497739559187e+00,-7.257409756785146548e+00,-1.019473446504806624e+01,-6.364624009697529061e+00
7.102228363717759407e+01,3.435161936753640788e+01,-2.196432729167293729e+01,7.172523326088490592e+01,-2.173099673167372714e+01
-3.797311082102389435e+01,-3.387423367704479205e+01,2.284150119818156810e+01,-3.865090203276877645e+01,6.708212039425807127e+00
5.686762942215820971e+01,6.296928156121917652e+01,7.064737912859521884e+01,1.327594039840821551e+02,1.020442382314058989e+02
-3.440005311178387615e+01,-4.862252655051989336e+01,-1.007577850997734288e+02,1.256965787367707321e+01,-4.481539009722919786e+01
5.382557942825217623e+01,5.416190412836778023e+01,-1.951385290521243832e+01,7.522267312396903094e+01,-2.342045006572466548e+01
1.037214667902525989e+01,2.078375119653597025e+01,1.955790335186705065e+01,1.587538311049517858e+01,1.890564481220791393e+01
9.514912467889942604e+00,1.759042727341936185e+01,1.478592233194244265e+01,4.335480735590667933e+00,3.030315890054500638e+00
5.525717476276935258e+01,4.449395215346424948e+01,3.705381779106396323e+01,1.130370889201309126e+02,4.284669082322554345e+01
-3.989435823949553850e+01,-3.494852154898818952e+01,2.357422001924291877e+01,-3.995066289638157997e+01,6.088434181642950804e+00
1.132293061504194576e+01,2.220325859169404836e+01,1.667397721025526636e+01,1.538606842086309534e+01,1.806152555235120616e+01
-3.794630006476408823e+01,-3.367163632836382448e+01,2.396998581413602025e+01,-3.903920486285021951e+01,7.293818698256113287e+00
1.015462211884667099e+01,2.146379216792922051e+01,1.935426805240129511e+01,1.728982257207933060e+01,1.771347659763114635e+01
1.087744722310863565e+01,2.067837822269456538e+01,1.723112697507166047e+01,1.730180912911949775e+01,1.950441438629811230e+01
1.109038589752932147e+01,2.142836983847864474e+01,1.829715609944086552e+01,1.417046811377769622e+01,1.852446649734345385e+01
1.532784876397902885e+01,2.506968295248333689e+01,2.015551115809234162e+01,1.007131077993716772e+01,1.078836726399861590e+01
1.103611474081175103e+01,2.310803972172447018e+01,1.768472907186550458e+01,1.605008629845898938e+01,1.930475741621267360e+01
1.014953880723764890e+01,2.312721526795849414e+01,1.740104997045694191e+01,1.548981677152874603e+01,1.960204046121672761e+01
3.840117322653510001e+01,4.709478423233481692e+01,8.406316365896026710e+00,1.200474556229926151e+02,8.291253333991399188e+01
1.270113053392959657e+01,2.158542974174299545e+01,1.790130138162249551e+01,1.515306394460879424e+01,1.872548898013770824e+01
-3.875321264922162356e+01,-3.371744601510581418e+01,2.395248295233174574e+01,-3.901676464988924664e+01,5.375909884592880772e+00
1.016792223990744759e+01,2.393357858955792494e+01,1.780762320332787141e+01,1.587139550060296322e+01,1.790878707156800331e+01
2.183293230621641268e+00,7.442634031774240988e+00,1.297171543537070626e+01,1.053803691658223296e-01,-5.243245089729370534e+00
1.703885251654848787e+01,-1.609963155966261894e+01,-1.783529484194522396e+01,5.924690172308672231e+01,8.417511631340495626e+00
9.122220148134390527e+00,2.040044939615377473e+01,1.840661152792729638e+01,1.570924890983486222e+01,1.888266048683587428e+01
-3.789779271456594500e+01,-3.315675725988863576e+01,2.442842442916083101e+01,-4.141938209524397507e+01,5.655187418852300141e+00
-7.027274716471266558e+00,-7.788830618250412563e+00,-8.716710262597146652e+00,-1.171692300168625245e+01,-8.647393670455119974e+00
5.245404879477335669e+01,4.740466407019333417e+01,7.072493830044754759e+01,1.195687634942212583e+02,8.222106772071792591e+01
1.075563811134159309e+01,2.155327407816281138e+01,1.889598908486799900e+01,1.670142784358855437e+01,1.956728520665335225e+01
6.079228469394417189e+00,-4.273828041581435144e+00,-3.758821861608463433e-02,3.059196511261963458e-02,6.372712293161331587e+00
6.528248281313248746e+00,5.846429139376876805e+00,2.127059896504539971e+00,3.291758766860063412e-01,2.048763968152927717e+00
-3.582764333618946040e+01,-3.569502855255208118e+01,2.523419179696590930e+01,-3.867489570578012348e+01,7.806638503914298255e+00
-3.787865516894525086e+01,-3.368046184777873009e+01,2.335279577016168062e+01,-3.854204616649347770e+01,6.003020923619295068e+00
1.022935103727770034e+01,2.189003492026554554e+01,1.517665638719559773e+01,1.576450852308459361e+01,1.795013513384707338e+01
-3.756435110825511714e+01,-3.260560959162104666e+01,2.442695809091158665e+01,-3.852188659720518160e+01,3.218923923555626398e+00
1.128057162958731219e+01,2.156956015502933610e+01,1.906633095518153809e+01,1.644723683843094619e+01,1.799616475463730225e+01
-1.060227794388959843e+01,-1.345267833214604991e+01,-1.151518704401533988e+01,-9.432430468558813175e+00,-5.392926818614601103e+00
9.663504255754761019e+00,2.221817934957280372e+01,1.817142324987181468e+01,1.493763963323893051e+01,1.835835792692512669e+01
-3.937203127601672037e+01,-3.441376547198053970e+01,2.293251643830003772e+01,-3.767131073842832478e+01,3.954644848876767149e+00
1.056212817418401961e+01,2.058571837211828282e+01,1.872884056770086758e+01,1.705448616686251029e+01,1.981459515116836201e+01
-5.729509024445665943e+01,-4.185728901871954122e+01,-7.474761743294124017e+01,3.167333816173612604e+01,1.252423257889077490e+00
-3.704622854748735250e+01,-3.431947851260670035e+01,2.273479722355662602e+01,-4.038960858208520932e+01,5.410870525450941493e+00
1.097677374922750282e+01,2.088794426239985569e+01,1.819155514196077661e+01,1.540219893139360252e+01,2.006993440422660058e+01
1.076924010644118468e+01,2.255308006660562370e+01,1.747733531501637572e+01,1.516971989678776289e+01,1.882068404815885998e+01
-3.933787404260890952e+01,-3.267234324951938618e+01,2.415644689505128540e+01,-3.753906248603939844e+01,4.703751776076972035e+00
1.798547178339704899e+01,2.659843956723939229e+01,1.368039845163684909e+01,1.930909328774365363e+01,8.087813713569564911e+00
-4.318345207146462306e-01,-4.937039755925531459e+00,2.858499694562224747e+00,1.597034863608993993e-01,-2.297223965161626413e+00
1.182706444295960502e+01,2.191600493075653588e+01,1.634065795809279464e+01,1.665224272500893221e+01,1.947327447723900562e+01
9.365642438919378421e+00,2.146919318316140490e+01,1.760591535616716286e+01,1.402469422055998116e+01,1.781320229141712375e+01
1.241204451136447595e+01,2.319944920577224323e+01,1.828650832062382747e+01,1.775434813859101979e+01,1.849452108091679392e+01
2.510767548899444179e+01,2.959664141690913297e+01,2.656856215747471239e+01,2.783950316472654052e+01,2.199041456512636472e+01
-3.607837541694540562e+01,-3.365745608556751023e+01,2.345814669225769222e+01,-4.005268750443745063e+01,6.579613645602109706e+00
-4.022632669225134094e+01,-3.284943634364447007e+01,2.347845923676534596e+01,-3.917518977592784779e+01,5.683323564472736678e+00
1.054764135192238150e+01,2.350881547605204247e+01,1.822417022094925798e+01,1.459069530080621746e+01,1.760105841968127649e+01
1.076048241576343223e+01,2.285844902797179046e+01,1.831300009428604270e+01,1.475491381298065896e+01,1.925169061247328628e+01
1.179211339502247391e+01,2.224530143333092269e+01,1.784639576919350645e+01,1.577921900131880939e+01,1.937766841442789101e+01
1.154480411572739484e+02,1.313030355329053407e+02,1.116427476940753820e+02,1.761338025486024321e+02,1.501234205407700131e+02
4.436968417557789479e+01,3.308201029605875476e+01,-3.137452889406218048e+01,9.386899114762503871e+01,-1.303873723724584011e+01
3.042918562966233864e+01,8.344723366724718261e+00,-3.442606196097418803e+00,7.249031834510401495e+01,-4.387469769734359204e+01
1.193456959738690237e+01,2.148291602267940803e+01,1.640390199833327145e+01,1.400041001881769276e+01,1.810649784149000752e+01
1.331920043621620309e+01,2.173028390629604090e+01,2.028181759538991713e+01,1.673374136005927681e+01,1.796845897562130290e+01
1.065604847290847346e+01,2.238744442389900158e+01,1.856101830766465710e+01,1.452666346743280634e+01,1.952745749831647615e+01
1.051644946134295289e+01,2.006706380655849742e+01,1.773012964070479924e+01,1.568941537674984765e+01,1.996162229404359323e+01
1.200592122483845969e+01,2.098750385653630701e+01,1.738337078626593168e+01,1.666192732116735442e+01,2.105603369772191513e+01
-2.342551618087731669e+01,-3.831634739893495123e+00,6.717512781984547132e+01,7.735799572075478636e+01,9.319420754200828583e+01
-3.897873208406483059e+01,-3.337487094228438878e+01,2.489325009640119646e+01,-3.969878510350122980e+01,5.015084768603276011e+00
1.063847875275789079e+01,2.233770257213056354e+01,1.636917709365293661e+01,1.606939254549113727e+01,1.916499533484117634e+01
4.688949537310023175e-01,-1.134778169045563345e+01,-6.193028241429608727e+01,5.586233356861981036e+01,-3.676151739852738842e+01
1.256776017889923480e+01,2.167871829622216850e+01,1.794116345893639419e+01,1.648342698388782068e+01,1.829226427489729190e+01
-1.753941423323394755e+00,-1.346354182011822331e+00,-7.318993454818833122e+00,-5.333814234908829555e+00,-7.060199228151121886e+00
1.061296891221858374e+02,8.853397012922974341e+01,7.185766243637534956e+01,1.568861339830562542e+02,1.090074182558533664e+02
7.132397807897458364e+00,4.664149811788568911e+00,2.512181087205027641e+00,5.628942256052106963e+00,6.521347856963028988e+00
1.251152201513852091e+01,2.304480383394293241e+01,1.672472714361843416e+01,1.571719506222985174e+01,1.882683794725117465e+01
1.105904846937285413e+01,9.433831810729609302e+00,1.066250399981209540e+01,1.602561723746613875e+00,5.305688971239590046e+00
-3.464535448759370695e+00,2.949036890191215932e+01,2.239755107381940746e+01,1.198923690699770930e+02,1.623709071882034038e+02
-3.728178603057897789e+01,-3.557829225155622765e+01,2.201386780838985757e+01,-3.964192623205829591e+01,4.766835274731263006e+00
1.033615722782414181e+01,2.201482295776405351e+01,1.823284856686230881e+01,1.406063259872479954e+01,1.927931358848539034e+01
-7.335502396611791376e+00,-9.993836464143162956e+00,-8.165751733919341504e+00,-8.187484004438150720e+00,-2.881556677753584150e+00
1.278141571712808222e+01,2.030140436824958883e+01,9.510738689361549092e+00,1.176316453095374470e+01,7.003466809363015244e+00
4.665363785812849784e+01,5.865716049881659444e+01,5.038752813969291822e+01,1.109468308611414216e+02,7.268737663836043339e+01
1.166596021457910481e+01,2.162875074381535256e+01,1.895053089330414053e+01,1.608259643173531828e+01,1.790116131373861563e+01
1.450442706101219059e+00,7.200539388202511049e+00,-7.925316625450055108e-01,-4.255565257327076800e+00,-3.749209513429260898e+00
1.022288246377076604e+01,2.215094175723118397e+01,1.833638501943003618e+01,1.748547902453107383e+01,1.905900406382597367e+01
-3.969953099840910937e+01,-3.579457182311297458e+01,2.404443036604008910e+01,-3.786599092589861471e+01,7.161954805328701212e+00
2.461538049629587377e+01,7.378543106593394185e+00,-2.059558921500295980e+01,5.361196944130082187e+01,-5.381658079232504122e+01
1.071944112040688246e+01,1.935184240590348281e+01,1.641629878017637267e+01,1.608306585880082551e+01,1.865983621491764666e+01
6.625798953342547293e+01,8.163459634821968791e+01,6.602113000228131057e+01,1.457325564561658098e+02,1.906311788576547599e+02
1.535352088812098970e+01,1.207102292625262763e+01,3.196298399363756459e+01,8.947986083363964838e+01,4.318232214261199431e+01
6.834814506000269851e+00,1.237952560440114347e+01,9.714121726232344045e+00,-3.639240418334253047e+00,-1.021963290809706049e+00
2.055380786962538053e+01,7.400717184435166018e+00,2.923597865932775264e+00,7.493768866857341493e+01,-7.571430657759859173e+01
1.243558527089960286e+01,2.301572831888875115e+01,1.713329598602971515e+01,1.580054444524832924e+01,1.711543999564856477e+01
-3.827808317675926020e+01,-3.473434993008250160e+01,2.237007816316519282e+01,-3.991949556241723940e+01,6.042125003702682129e+00
4.246238558998524582e+01,4.977772254761586623e+01,9.543266472898935149e+01,1.277811175965371149e+02,1.684495077613398166e+02
4.861653578972385503e+01,5.566072222159816363e+01,5.141218392627026645e+01,1.220393973839421733e+02,1.427536659051921220e+02
1.163196465629261844e+01,2.362346539061491058e+01,1.903014220019611002e+01,1.621137234859352461e+01,2.011386567229950018e+01
-3.851979176086955903e+01,-3.449033239968435538e+01,2.445467727996416585e+01,-3.978755093331762538e+01,6.126805878607308742e+00
7.505077467936909663e+00,1.316746191011706379e+01,1.072551072586313126e+01,5.962364192278876374e+00,4.475426258820196068e+00
8.610152636900146206e+00,1.409633954861464389e+01,9.398957225826119810e+00,8.236745216016399240e+01,6.843805635505744078e+01
1.164931093707232179e+01,2.121164907204941841e+01,1.784691654499023272e+01,1.624855021509547726e+01,1.860388015640878834e+01
1.319301841795769903e+01,2.072149583796239369e+01,1.403603861309255407e+00,1.058465004694990483e+02,3.999163558884350067e+01
1.248766431644960129e+01,2.035394929165293476e+01,1.754236239882439463e+01,1.777441375813901203e+01,2.036638512721273386e+01
-3.680378740131801862e+01,-3.649219104904900490e+01,2.395225886230482715e+01,-4.024077631472015781e+01,6.475766239071586661e+00
7.613266647731322223e+00,6.971466310858349225e+00,5.423949713275747264e+00,1.217717682008430913e+01,1.039457781509213774e+01
-3.868327373026473737e+01,-3.421068290887283325e+01,2.434032320191409937e+01,-3.882570148304109381e+01,5.319946701904959774e+00
-1.392321050939148108e+02,-1.492741295920435789e+02,-1.488220495035119484e+02,-6.245466739945075574e+01,-4.124324977100336298e+01
-4.251736211685128808e+01,-5.088429148277087677e+01,-9.202573587684673839e+01,8.467614059713966412e+00,-4.835497751161125279e+01
1.135687572916425303e+01,2.302999514654326774e+01,1.793940522853570485e+01,1.559233200644465533e+01,2.076516979936723217e+01
1.127375081904465404e+01,2.225148962700527022e+01,1.759059972531380822e+01,1.560754362760870961e+01,1.840348238007385717e+01
1.269284000090805193e+02,1.425607371748473042e+02,2.866509395673047678e+01,1.847238203549102593e+02,5.860549730429234927e+01
1.208103493543429323e+02,1.247467269455489145e+02,1.336874915021159040e+02,1.810834776047503851e+02,1.495945329946039237e+02
1.360423986775489702e+01,2.239396057885022984e+01,1.837491004961975705e+01,1.632042856602597425e+01,1.889611508814796892e+01
-3.915128641411104127e+01,-3.287466217903366328e+01,2.441515699813549389e+01,-3.911488514321530374e+01,5.641440119850551937e+00
-3.940608046907837547e+01,-3.420628894156132560e+01,2.450242654909166617e+01,-3.760470624808701245e+01,6.123263696838428416e+00
1.012294045825501954e+01,2.021680550767786499e+01,1.703582763468525485e+01,1.618075861769804646e+01,2.162843956900607978e+01
2.329093167385792995e+01,2.639438343634258288e+01,1.153301433416960364e+01,9.144534560130922785e+01,7.809557360695345096e+01
4.545402803641025713e+01,3.569320466408586157e+01,3.164673041996108793e+01,1.053083466456655231e+02,8.891790181998075582e+01
-3.898177169277992959e+01,-3.272583694656616160e+01,2.267104653725594332e+01,-3.980546538081406993e+01,7.065660781772066024e+00
1.105853482816262456e+01,2.163348937421710971e+01,1.817406731713044366e+01,1.756465604106665523e+01,1.984875625095685692e+01
1.681482537970980573e+01,1.431181681479926660e+01,1.494208799466231596e+01,1.606939371595675681e+01,1.233067906155340410e+01
2.377179278557123610e+01,2.105534449197543623e+01,1.918756616624969524e+01,2.343749582254295660e+01,1.652580500806399399e+01
1.108548754075681764e+01,2.101205046469961246e+01,1.890725157335413442e+01,1.583037387120462469e+01,2.007130193899550719e+01
1.397978543120046879e+00,-1.222539429816354328e+01,-6.391184539983792945e+01,4.833342333409474634e+01,-7.247944071530842791e+01
8.298979582676599875e+01,9.344383212662560823e+01,1.246336071855099163e+02,1.551916166953920424e+02,2.336483390496552204e+02
1.169733572039171143e+01,2.246456939375903872e+01,1.680319132526571480e+01,1.387279676905287751e+01,1.874665181357185162e+01
-3.817661076071463810e+01,-3.367991322211636174e+01,2.384238044043586768e+01,-3.927017882200455290e+01,4.302204375586368812e+00
7.987699136912128850e+00,2.242817545774168764e+01,1.805390894792003209e+01,1.524665490774955501e+01,1.890386374829467186e+01
-3.703791954914898099e+01,-3.369076301443091381e+01,2.260823859373018863e+01,-3.947766007264034727e+01,6.374052126857899125e+00
-2.531270144567036340e+01,-3.148785879874466076e+01,-1.101806093931777752e+02,4.090757447437560756e+01,-4.585863545868767233e+01
1.128000112383422682e+01,2.152439493244489910e+01,1.797911072407077882e+01,1.730733258079881409e+01,1.915309003907267638e+01
-3.331457503090054217e+01,-5.657461592786130211e+01,-9.778155069689205448e+01,3.309830885036502934e+01,-6.651563397756812890e+01
1.216656011279483351e+01,2.168837420956059248e+01,1.788708619960702606e+01,1.661166694137311595e+01,2.006990591676366975e+01
-3.925663489468279010e+01,-3.331807224835593928e+01,2.421484878903011406e+01,-4.065440318615644344e+01,5.889160718783080561e+00
-8.090655667297492926e+01,-9.755039854245265474e+01,-8.611040812385748211e+01,-3.164103578793245219e+01,-4.500959417607130320e+01
-1.318632380002480886e+01,-1.021385487081453824e+01,-9.293223750206838218e+00,-1.523174408889394371e+01,-1.410202193862243547e+01
-1.348385412230649649e+01,-1.191022660704442693e+01,-8.634838782224992570e+00,-2.269406973132453942e+01,-2.055661036395298424e+01
1.059182992461019346e+01,2.071926134524880325e+01,1.805782528826159705e+01,1.610933341652050999e+01,1.982109077586736845e+01
1.037922591673956063e+01,2.110491781951973422e+01,1.663915397101839488e+01,1.566365928108184669e+01,1.809383525025299377e+01
-3.884979527364063756e+01,-3.442391370156638430e+01,2.302813088464136015e+01,-3.743711690125592639e+01,5.852322626108796833e+00
-3.751023013412633844e+01,-3.413345180346435370e+01,2.385124850895012472e+01,-3.837921329071244969e+01,5.612540085941438051e+00
1.479717110907432520e+01,6.172288709239182936e+00,1.869687769257745380e+00,1.452740990409064281e+01,1.313903867216006560e+01
1.021341315898233404e+01,2.177137862112813238e+01,1.752510449014200944e+01,1.461942170322858736e+01,1.791054804422003244e+01
2.612530522101310737e+01,3.381908251491129391e+01,1.744612900551330270e+01,8.461793757888388257e+01,8.710042031120033812e+01
-3.876653967508877940e+01,-3.385009818387142388e+01,2.457825187065896344e+01,-3.804025693374514816e+01,6.111836117105958088e+00
-7.687218756031552580e+00,-1.360621908676371561e+01,-1.331465955916665678e+01,4.024836586966768159e+00,4.700278680193116898e+00
-1.324065434674295716e+00,-1.797378040358282192e+00,-4.913063218560379397e+01,4.519171725485816182e+01,-2.242581068409330669e+01
9.949178498090953227e+00,2.079574127223840208e+01,1.895032210487690705e+01,1.619655124108974675e+01,1.907437721940160102e+01
-1.239264855037806257e+01,-1.466796624634178592e+01,-7.212765345295138353e+00,-1.057013460752582645e+01,-1.307068219433260658e+01
1.252474500934231258e+02,1.213305462823697809e+02,9.971499929293338482e+01,1.641340154209490265e+02,1.168055856485935919e+02
3.850357868823707719e+01,4.938264836461258511e+01,4.575824732633584091e+01,1.397642189762376859e+02,1.040091575623351048e+02
-3.692973818906656902e+01,-3.457067193626264157e+01,2.299190031515868071e+01,-3.963636223964716265e+01,6.672001121884383323e+00
2.309135214676986791e+00,-5.139154243287762380e-01,6.438577980548809698e-03,2.970208722790226297e+00,4.974245470801697877e+00
-3.723597114862999291e+01,-3.401821293698131399e+01,2.344408984149844599e+01,-3.705832048240229426e+01,5.345079938998502200e+00
1.128868946435673237e+01,2.206870484208811689e+01,1.850442503952930551e+01,1.608841345570089487e+01,1.860036942515137071e+01
1.124199972687397953e+01,9.658667766321196169e+00,4.600166322327537416e-01,2.603540250475714046e+01,1.980545244269616134e+01
-3.713214056440745736e+01,-3.313066722901231032e+01,2.456885194444728171e+01,-4.162130769022596155e+01,5.707644271362021016e+00
1.886933966548858166e+01,1.662602160201483770e+01,7.022565438103555380e+00,8.744971913313041512e+01,-1.328523609739147560e+01
1.576469402242235596e+01,1.327701838195698159e+01,1.657198338721569897e+01,1.577428066231532533e+01,1.266090981871524868e+01
9.304448083213632259e+00,2.263088589678085683e+01,1.682416774322372177e+01,1.722672012406792774e+01,1.667260108385105255e+01
9.475602893296942497e+00,2.029763157564421761e+01,1.718464455529992918e+01,1.803083132663180166e+01,1.862612555549629079e+01
1.327889712375021602e+01,2.266081169934437156e+01,1.867831031033901112e+01,1.457339461623311649e+01,1.793528390567378494e+01
-3.968692000666361963e+01,-3.315422209189640057e+01,2.308683449349348749e+01,-3.998660694998186216e+01,6.710557911558744593e+00
6.854063711274372972e-01,1.919592597165583392e+00,6.174433190291633844e-01,-3.344686363052778777e+00,-3.070023704258090902e+00
1.146143792447352716e+01,2.129013704838943966e+01,1.769794454900773317e+01,1.652098001308488762e+01,1.722187603891815755e+01
1.024936974509038556e+01,2.196905907152958903e+01,1.717095076866367620e+01,1.643012309653246916e+01,1.887850231187284322e+01
-3.693318752131987281e+01,-3.341386799312546430e+01,2.401580859435837212e+01,-3.952638543473680954e+01,3.980242177209500465e+00
3.018017761105976504e+01,3.604435468219728023e+01,2.532595993393021061e+01,2.273317985741675429e+01,1.550546222204903124e+01
3.911123739764978779e+01,3.567243516423409488e+01,4.672732548935684349e+00,8.695700623907261217e+01,-1.073567032039494507e+01
1.053933715757701783e+01,2.255699222633461076e+01,1.817337926571432050e+01,1.518526957335609850e+01,1.904631189160009086e+01
-4.447911724406905876e+01,-2.554364354174337848e+01,1.682681947986352355e+01,5.166481723962099437e+01,6.089218847116075750e+01
1.160021147735210434e+01,2.234576854667484724e+01,1.686241047175442986e+01,1.586977781321711056e+01,1.923185538568318620e+01
-3.778442435435142954e+01,-3.369579252386488832e+01,2.496090872825518048e+01,-3.884966542254663580e+01,5.999213452622095488e+00
1.150458356133977667e+01,2.101065819282525027e+01,1.923352618694938698e+01,1.562877959709249964e+01,1.948129321344742237e+01
-2.668852918691745657e+01,-4.175985794007812046e+01,-3.791999477019884068e+01,6.525644940312076869e+01,1.002263844107545623e+02
1.044841781301249917e+01,2.199493195446776284e+01,1.928005650739429200e+01,1.630135866455960425e+01,1.865240994583097489e+01
-3.843255847974516826e+01,-3.414714472007659651e+01,2.250194939379005277e+01,-4.073969740018874575e+01,6.580578195349525039e+00
-2.994900191227177899e+01,-3.270324776228199681e+01,-1.769012265895187852e+01,-3.461316338195956632e+01,-3.492300590616663669e+01
1.029604562896278530e+01,2.131571607161870929e+01,1.905991730360164738e+01,1.689643040242478733e+01,1.800233075015912476e+01
9.983267680177441150e+00,2.112873239508933665e+01,1.757363932262984108e+01,1.572744998927825222e+01,1.670689829112530234e+01
9.763920200148458406e+00,2.038778431842762373e+01,1.771972943459935834e+01,1.748164143766769030e+01,1.853582044283730568e+01
1.111163306954317775e+01,2.051687059944300628e+01,1.618049334382191162e+01,1.591567770170071405e+01,1.937857570211146552e+01
-1.452246290072245927e+00,-4.628207881376440014e+00,7.357842262096768593e+01,9.958710787079525062e+01,1.521780638258886711e+02
1.203696525837256814e+01,2.259725786735859643e+01,1.754930391057179051e+01,1.610982906313354945e+01,1.838228235614872830e+01
9.322195136462170240e+00,2.395729470791706461e+01,1.685774620645571886e+01,1.602096562339836794e+01,1.786223149198841043e+01
